rule_id,level,target,field,match_type,pattern,supermarket,priority
873,subcategory,Salud y Bienestar,subcategory_norm,equals,control de peso,,160
874,category,Cuidado Personal,category_norm,equals,suplementos alimenticios,,160
874,category,Cuidado Personal,subcategory_norm,equals,control de peso y detox,,160
875,subcategory,Salud y Bienestar,category_norm,equals,suplementos alimenticios,,160
875,subcategory,Salud y Bienestar,subcategory_norm,equals,control de peso y detox,,160
876,category,Cuidado Personal,category_norm,equals,suplementos alimenticios,,160
876,category,Cuidado Personal,subcategory_norm,equals,digestivo,,160
877,subcategory,Salud y Bienestar,category_norm,equals,suplementos alimenticios,,160
877,subcategory,Salud y Bienestar,subcategory_norm,equals,digestivo,,160
878,category,Cuidado Personal,category_norm,equals,suplementos alimenticios,,160
878,category,Cuidado Personal,subcategory_norm,equals,nutricosmetica,,160
879,subcategory,Salud y Bienestar,category_norm,equals,suplementos alimenticios,,160
879,subcategory,Salud y Bienestar,subcategory_norm,equals,nutricosmetica,,160
880,category,Cuidado Personal,category_norm,equals,suplementos alimenticios,,160
880,category,Cuidado Personal,subcategory_norm,equals,tratamientos naturales,,160
881,subcategory,Salud y Bienestar,category_norm,equals,suplementos alimenticios,,160
881,subcategory,Salud y Bienestar,subcategory_norm,equals,tratamientos naturales,,160
882,category,Comidas preparadas,category_norm,equals,sushi del dia,,160
882,category,Comidas preparadas,subcategory_norm,equals,comida preparada,,160
883,subcategory,Comidas preparadas,category_norm,equals,sushi del dia,,160
883,subcategory,Comidas preparadas,subcategory_norm,equals,comida preparada,,160
884,category,Frutas y Verduras,category_norm,equals,sushi del dia,,160
884,category,Frutas y Verduras,subcategory_norm,equals,frutas,,160
885,subcategory,Frutas,category_norm,equals,sushi del dia,,160
885,subcategory,Frutas,subcategory_norm,equals,frutas,,160
886,category,Limpieza y Hogar,category_norm,equals,utensilios de limpieza,,160
886,category,Limpieza y Hogar,subcategory_norm,equals,bolsa y cubos de basura,,160
887,subcategory,Hogar,category_norm,equals,utensilios de limpieza,,160
887,subcategory,Hogar,subcategory_norm,equals,bolsa y cubos de basura,,160
888,category,Limpieza y Hogar,category_norm,equals,utensilios de limpieza,,160
888,category,Limpieza y Hogar,subcategory_norm,equals,cubos de fregar y barrenos,,160
889,subcategory,Hogar,category_norm,equals,utensilios de limpieza,,160
889,subcategory,Hogar,subcategory_norm,equals,cubos de fregar y barrenos,,160
890,category,Limpieza y Hogar,category_norm,equals,utensilios de limpieza,,160
890,category,Limpieza y Hogar,subcategory_norm,equals,fregonas,,160
891,subcategory,Hogar,category_norm,equals,utensilios de limpieza,,160
891,subcategory,Hogar,subcategory_norm,equals,fregonas,,160
892,category,Limpieza y Hogar,category_norm,equals,utensilios de limpieza,,160
892,category,Limpieza y Hogar,subcategory_norm,equals,guantes,,160
893,subcategory,Hogar,category_norm,equals,utensilios de limpieza,,160
893,subcategory,Hogar,subcategory_norm,equals,guantes,,160
894,category,Limpieza y Hogar,category_norm,equals,utensilios de limpieza,,160
894,category,Limpieza y Hogar,subcategory_norm,equals,"plumeros, rodillos y otros utiles",,160
895,subcategory,Hogar,category_norm,equals,utensilios de limpieza,,160
895,subcategory,Hogar,subcategory_norm,equals,"plumeros, rodillos y otros utiles",,160
896,category,Frutas y Verduras,category_norm,equals,verduras,,160
896,category,Frutas y Verduras,subcategory_norm,equals,ensaladas y verduras preparadas,,160
897,subcategory,Hortalizas,category_norm,equals,verduras,,160
897,subcategory,Hortalizas,subcategory_norm,equals,ensaladas y verduras preparadas,,160
898,category,Ingredientes,category_norm,equals,verduras congeladas,,160
898,category,Ingredientes,subcategory_norm,equals,guarniciones,,160
899,subcategory,Verduras y Frutas congeladas,category_norm,equals,verduras congeladas,,160
899,subcategory,Verduras y Frutas congeladas,subcategory_norm,equals,guarniciones,,160
900,category,Frutas y Verduras,category_norm,equals,verduras y hortalizas,,160
900,category,Frutas y Verduras,subcategory_norm,equals,ensaladas y verduras preparadas,,160
901,subcategory,Hortalizas,category_norm,equals,verduras y hortalizas,,160
901,subcategory,Hortalizas,subcategory_norm,equals,ensaladas y verduras preparadas,,160
902,category,Lácteos y Huevos,category_norm,equals,yogures y postres,,160
902,category,Lácteos y Huevos,subcategory_norm,equals,kefir,,160
903,subcategory,Yogures,category_norm,equals,yogures y postres,,160
903,subcategory,Yogures,subcategory_norm,equals,kefir,,160
904,category,Lácteos y Huevos,category_norm,equals,yogures y postres,,160
904,category,Lácteos y Huevos,subcategory_norm,equals,otros postres,,160
905,subcategory,Yogures,category_norm,equals,yogures y postres,,160
905,subcategory,Yogures,subcategory_norm,equals,otros postres,,160
906,category,Lácteos y Huevos,category_norm,equals,yogures y postres,,160
906,category,Lácteos y Huevos,subcategory_norm,equals,yogur natural y sabores,,160
907,subcategory,Yogures,category_norm,equals,yogures y postres,,160
907,subcategory,Yogures,subcategory_norm,equals,yogur natural y sabores,,160
908,category,Sin Alcohol,category_norm,equals,bebidas,,170
908,category,Sin Alcohol,subcategory_norm,equals,aguas y zumos,,170
908,category,Sin Alcohol,product_norm,regex,\b(agua mineral|agua natural|agua con gas|agua sin gas|aquabona|lanjaron|cabreiroa|font natura|font del regas|solan de cabras)\b,,170
909,subcategory,Agua mineral,category_norm,equals,bebidas,,170
909,subcategory,Agua mineral,subcategory_norm,equals,aguas y zumos,,170
909,subcategory,Agua mineral,product_norm,regex,\b(agua mineral|agua natural|agua con gas|agua sin gas|aquabona|lanjaron|cabreiroa|font natura|font del regas|solan de cabras)\b,,170
910,category,Sin Alcohol,category_norm,equals,bebidas,,170
910,category,Sin Alcohol,subcategory_norm,equals,aguas y zumos,,170
910,category,Sin Alcohol,product_norm,regex,\b(zumo|nectar|bebida de fruta|bebida de frutas|bebidas de fruta|bebida de pina|bebida tropical|mosto|agua de coco)\b,,170
911,subcategory,Jugos y Zumos,category_norm,equals,bebidas,,170
911,subcategory,Jugos y Zumos,subcategory_norm,equals,aguas y zumos,,170
911,subcategory,Jugos y Zumos,product_norm,regex,\b(zumo|nectar|bebida de fruta|bebida de frutas|bebidas de fruta|bebida de pina|bebida tropical|mosto|agua de coco)\b,,170
912,category,Sin Alcohol,category_norm,equals,bebidas,,170
912,category,Sin Alcohol,subcategory_norm,equals,aguas y zumos,,170
912,category,Sin Alcohol,product_norm,regex,\b(limonada|bebida refrescante|agua vitaminada)\b,,170
913,subcategory,Refrescos y Gaseosas,category_norm,equals,bebidas,,170
913,subcategory,Refrescos y Gaseosas,subcategory_norm,equals,aguas y zumos,,170
913,subcategory,Refrescos y Gaseosas,product_norm,regex,\b(limonada|bebida refrescante|agua vitaminada)\b,,170
914,category,Platos Listos,category_norm,equals,hielo,,170
914,category,Platos Listos,subcategory_norm,equals,comidas del mundo,,170
914,category,Platos Listos,product_norm,regex,\b(tequenos?|dumplings?|yuca)\b,,170
915,subcategory,Comida preparada,category_norm,equals,hielo,,170
915,subcategory,Comida preparada,subcategory_norm,equals,comidas del mundo,,170
915,subcategory,Comida preparada,product_norm,regex,\b(tequenos?|dumplings?|yuca)\b,,170
916,category,Panadería y Sustitutos,category_norm,equals,hielo,,170
916,category,Panadería y Sustitutos,subcategory_norm,equals,comidas del mundo,,170
916,category,Panadería y Sustitutos,product_norm,regex,\bpan de molde\b,,170
917,subcategory,Pan de Molde y Tortillas,category_norm,equals,hielo,,170
917,subcategory,Pan de Molde y Tortillas,subcategory_norm,equals,comidas del mundo,,170
917,subcategory,Pan de Molde y Tortillas,product_norm,regex,\bpan de molde\b,,170
918,category,Panadería,category_norm,equals,hielo,,170
918,category,Panadería,subcategory_norm,equals,comidas del mundo,,170
918,category,Panadería,product_norm,regex,\bbollos?\b,,170
919,subcategory,Bollería y Pastelería,category_norm,equals,hielo,,170
919,subcategory,Bollería y Pastelería,subcategory_norm,equals,comidas del mundo,,170
919,subcategory,Bollería y Pastelería,product_norm,regex,\bbollos?\b,,170
920,category,Ingredientes,category_norm,equals,hielo,,170
920,category,Ingredientes,subcategory_norm,equals,comidas del mundo,,170
920,category,Ingredientes,product_norm,regex,\b(haddock|filetes?)\b,,170
921,subcategory,"Carne, Pescado, Pollo",category_norm,equals,hielo,,170
921,subcategory,"Carne, Pescado, Pollo",subcategory_norm,equals,comidas del mundo,,170
921,subcategory,"Carne, Pescado, Pollo",product_norm,regex,\b(haddock|filetes?)\b,,170
